FID,OBJECTID,YEAR,MONTH,PIXELS,NDVI,ETRF,ETR_MM,ET_MM,PPT_MM
32,37,2018,2,110,0.444358,0.318983,43.714060,13.944024,48.970138
32,37,2018,3,110,0.444358,0.318642,88.465015,28.188644,27.349328
32,37,2018,4,110,0.444358,0.318727,120.683953,38.465262,51.236681
32,37,2018,5,110,0.554841,0.324483,176.637506,57.315815,67.694103
32,37,2018,6,110,0.668300,0.521645,177.792389,92.744582,79.230643
32,37,2018,7,110,0.622346,0.582767,248.814785,145.000937,2.873824
32,37,2018,8,110,0.503463,0.825355,228.861093,188.891693,20.928017
32,37,2018,9,110,0.468544,0.793859,151.219286,120.046787,5.501061
32,37,2018,10,110,0.463829,0.790820,77.505282,61.292694,36.789941
32,37,2018,11,110,0.364347,0.790878,36.230034,28.653530,49.995657
32,37,2018,12,110,0.339828,0.791259,31.504112,24.927907,15.493017
33,38,2018,1,50,0.557475,0.303547,41.652456,12.643490,26.675208
33,38,2018,2,50,0.557475,0.303562,44.745674,13.583088,50.267057
33,38,2018,3,50,0.557475,0.303541,88.326122,26.810600,29.325920
33,38,2018,4,50,0.557475,0.303543,121.637545,36.922268,50.961750
33,38,2018,5,50,0.670962,0.309578,177.261217,54.876213,67.946435
33,38,2018,6,50,0.761480,0.529650,178.383550,94.480876,80.117515
33,38,2018,7,50,0.718834,0.653453,247.886124,161.981909,2.881181
33,38,2018,8,50,0.596563,0.911616,228.939765,208.705160,20.791555
33,38,2018,9,50,0.513087,0.853301,151.402943,129.192313,5.642576
33,38,2018,10,50,0.483928,0.845600,78.060937,66.008306,37.376797
33,38,2018,11,50,0.376590,0.845603,36.551461,30.908025,49.752917
33,38,2018,12,50,0.351249,0.845611,32.173484,27.206240,15.454244
34,39,2018,1,357,0.554967,0.324236,42.183178,13.677303,27.337686
34,39,2018,2,357,0.554967,0.324236,45.853148,14.867239,52.346573
34,39,2018,3,357,0.554967,0.324236,87.888090,28.496478,32.487318
34,39,2018,4,357,0.554967,0.324236,122.258201,39.640503,51.744015
34,39,2018,5,357,0.660810,0.328042,177.816355,58.331224,69.128050
34,39,2018,6,357,0.716744,0.465966,178.993771,83.405040,82.483852
34,39,2018,7,357,0.656325,0.613160,246.694796,151.263271,2.945520
34,39,2018,8,357,0.598686,0.851968,228.805872,194.935202,20.839016
34,39,2018,9,357,0.484466,0.712249,151.498705,107.904791,5.893976
34,39,2018,10,357,0.460397,0.703959,78.540216,55.289072,38.725364
34,39,2018,11,357,0.399652,0.703959,36.857460,25.946132,50.570243
34,39,2018,12,357,0.385564,0.703959,33.031468,23.252791,15.771549
35,40,2018,1,300,0.575242,0.092661,41.994321,3.891227,25.893689
35,40,2018,2,300,0.575242,0.092661,45.033484,4.172838,50.393447
35,40,2018,3,300,0.575242,0.092661,88.287492,8.180789,30.658729
35,40,2018,4,300,0.575242,0.092661,122.708436,11.370261,49.625083
35,40,2018,5,300,0.680070,0.100869,177.848803,17.939366,67.231345
35,40,2018,6,300,0.757137,0.388976,178.806770,69.551580,78.401597
35,40,2018,7,300,0.614057,0.430820,247.179683,106.490057,2.737630
35,40,2018,8,300,0.444453,0.729342,229.096408,167.089582,20.132249
35,40,2018,9,300,0.535679,0.832172,151.887915,126.396890,5.736969
35,40,2018,10,300,0.530491,0.829872,78.559699,65.194462,36.865662
35,40,2018,11,300,0.451732,0.829872,36.591465,30.366218,48.092299
35,40,2018,12,300,0.432715,0.829872,32.463131,26.940230,15.209319
36,41,2018,1,75,0.325434,0.208142,41.793916,8.699072,25.766275
36,41,2018,2,75,0.325434,0.208142,44.583627,9.279729,49.655276
36,41,2018,3,75,0.325434,0.208142,88.506765,18.421981,29.555221
36,41,2018,4,75,0.325434,0.208142,122.329069,25.461826,49.517056
36,41,2018,5,75,0.545363,0.213589,177.511386,37.914411,66.983938
36,41,2018,6,75,0.738399,0.413613,178.488842,73.825276,77.767894
36,41,2018,7,75,0.663086,0.555774,247.624290,137.623195,2.724464
36,41,2018,8,75,0.578400,0.803261,229.054618,183.990685,20.166795
36,41,2018,9,75,0.521871,0.786282,151.763473,119.328960,5.638146
36,41,2018,10,75,0.475829,0.781726,78.296281,61.206238,36.457348
36,41,2018,11,75,0.385420,0.781726,36.481084,28.518212,47.947793
36,41,2018,12,75,0.365064,0.781726,32.077201,25.075582,15.202820
37,42,2018,1,310,0.501915,0.146143,41.702712,6.094571,24.366539
37,42,2018,2,310,0.501915,0.146143,43.858652,6.409647,47.923720
37,42,2018,3,310,0.501915,0.146143,88.927022,12.996086,28.283627
37,42,2018,4,310,0.501915,0.146143,122.852782,17.954108,47.424216
37,42,2018,5,310,0.613466,0.153355,177.546772,27.227675,65.263064
37,42,2018,6,310,0.735400,0.452343,178.323902,80.663641,73.837216
37,42,2018,7,310,0.688841,0.635196,247.894897,157.461927,2.508163
37,42,2018,8,310,0.497875,0.689018,229.262287,157.965804,19.405209
37,42,2018,9,310,0.428656,0.716878,152.148094,109.071637,5.511321
37,42,2018,10,310,0.346111,0.719602,78.347262,56.378850,34.714289
37,42,2018,11,310,0.262744,0.719602,36.249520,26.085229,45.416352
37,42,2018,12,310,0.245890,0.719602,31.553067,22.705651,14.743965
38,45,2018,1,61,0.520585,0.274421,40.992308,11.249169,26.085588
38,45,2018,2,61,0.520585,0.274421,43.019521,11.805479,48.068522
38,45,2018,3,61,0.520585,0.274421,88.708404,24.343489,27.106448
38,45,2018,4,61,0.520585,0.274421,120.530466,33.076146,50.586428
38,45,2018,5,61,0.632488,0.282716,176.301969,49.843354,67.328410
38,45,2018,6,61,0.701469,0.615989,177.422963,109.290535,77.525551
38,45,2018,7,61,0.655470,0.686473,248.895668,170.860054,2.749479
38,45,2018,8,61,0.620311,0.986203,228.700495,225.545069,20.525759
38,45,2018,9,61,0.624471,0.991560,151.290384,150.013419,5.457603
38,45,2018,10,61,0.536499,0.982755,77.295816,75.962841,35.983759
38,45,2018,11,61,0.437228,0.982755,36.005377,35.384460,48.771668
38,45,2018,12,61,0.416738,0.982755,31.028971,30.493873,15.550625
39,46,2018,1,63,0.610538,0.475171,40.983589,19.474207,25.555037
39,46,2018,2,63,0.610538,0.475171,42.607393,20.245791,47.337146
39,46,2018,3,63,0.610538,0.475171,89.035258,42.306959,26.874007
39,46,2018,4,63,0.610538,0.475171,120.576900,57.294628,49.796641
39,46,2018,5,63,0.709603,0.483699,176.065287,85.162572,66.905800
39,46,2018,6,63,0.763120,0.780443,177.156399,138.260518,76.028547
39,46,2018,7,63,0.671956,0.806798,248.897384,200.809956,2.643475
39,46,2018,8,63,0.668916,1.015881,228.592440,232.222752,20.170414
39,46,2018,9,63,0.559902,0.869176,151.331765,131.534014,5.402100
39,46,2018,10,63,0.506388,0.863347,77.187163,66.639296,35.260292
39,46,2018,11,63,0.404472,0.863347,35.899292,30.993542,47.527345
39,46,2018,12,63,0.381671,0.863347,30.651579,26.462945,15.549291
40,47,2018,1,127,0.687049,0.559501,40.825516,22.841905,25.824196
40,47,2018,2,127,0.687049,0.559501,42.456750,23.754581,47.521643
40,47,2018,3,127,0.687049,0.559501,88.758840,49.660633,26.986497
40,47,2018,4,127,0.687049,0.559501,120.266264,67.289058,50.402615
40,47,2018,5,127,0.736150,0.566632,176.016763,99.736737,67.293738
40,47,2018,6,127,0.753217,0.788930,177.119916,139.735139,76.696084
40,47,2018,7,127,0.629958,0.743774,248.970753,185.177909,2.673403
40,47,2018,8,127,0.662654,1.050996,228.559877,240.215524,20.299061
40,47,2018,9,127,0.553071,0.946026,151.326356,143.158644,5.449854
40,47,2018,10,127,0.497758,0.934316,77.102204,72.037803,35.526132
40,47,2018,11,127,0.420597,0.934316,35.800384,33.448862,48.068456
40,47,2018,12,127,0.403940,0.934316,30.713583,28.696184,15.624433
41,48,2018,1,67,0.706096,0.358773,40.692553,14.599399,26.616527
41,48,2018,2,67,0.706096,0.358773,42.734426,15.331968,48.413225
41,48,2018,3,67,0.706096,0.358773,88.163339,31.630646,27.323634
41,48,2018,4,67,0.706096,0.358773,119.957962,43.037706,51.762077
41,48,2018,5,67,0.788067,0.365288,176.262271,64.386531,67.982110
41,48,2018,6,67,0.813925,0.620764,177.405343,110.126804,78.670407
41,48,2018,7,67,0.712716,0.794366,249.070338,197.853018,2.811353
41,48,2018,8,67,0.620496,0.910674,228.663078,208.237569,20.777367
41,48,2018,9,67,0.678242,0.998469,151.304615,151.073002,5.547667
41,48,2018,10,67,0.543035,1.000344,77.145488,77.172057,36.518072
41,48,2018,11,67,0.403031,1.000344,35.816076,35.828410,49.998237
41,48,2018,12,67,0.374865,1.000344,31.165652,31.176386,15.698693
42,50,2018,1,83,0.671688,0.716712,40.837230,29.268550,24.943021
42,50,2018,2,83,0.671688,0.716712,41.836443,29.984698,46.351003
42,50,2018,3,83,0.671688,0.716712,89.322913,64.018840,26.603486
42,50,2018,4,83,0.671688,0.716712,120.381625,86.279005,49.059672
42,50,2018,5,83,0.689922,0.720968,175.632417,126.625423,66.605677
42,50,2018,6,83,0.688313,0.778963,176.687220,137.632793,74.300319
42,50,2018,7,83,0.528531,0.546349,248.946600,136.011626,2.500736
42,50,2018,8,83,0.669220,1.059677,228.385895,242.015249,19.719740
42,50,2018,9,83,0.618401,1.050809,151.381544,159.073123,5.355646
42,50,2018,10,83,0.476012,1.043302,76.941409,80.273158,34.339834
42,50,2018,11,83,0.376396,1.043302,35.651149,37.194930,45.951724
42,50,2018,12,83,0.358299,1.043302,30.105632,31.409279,15.607942
43,51,2018,1,27,0.578243,0.437814,39.752935,17.404384,26.595999
43,51,2018,2,27,0.578243,0.437814,40.712275,17.824397,47.472102
43,51,2018,3,27,0.578243,0.437814,87.576713,38.342295,27.308799
43,51,2018,4,27,0.578243,0.437814,118.205370,51.751944,52.940481
43,51,2018,5,27,0.659463,0.443509,175.060815,77.641055,69.462583
43,51,2018,6,27,0.667485,0.648359,176.194082,114.236991,78.975499
43,51,2018,7,27,0.451194,0.575825,249.321947,143.565886,2.664039
43,51,2018,8,27,0.380990,0.575246,228.051971,131.185978,20.495147
43,51,2018,9,27,0.337056,0.588418,151.265980,89.007658,5.672200
43,51,2018,10,27,0.337809,0.587843,76.297046,44.850657,35.893002
43,51,2018,11,27,0.330118,0.587843,34.956793,20.549094,48.665807
43,51,2018,12,27,0.328185,0.587843,30.378861,17.857990,16.102264
44,52,2018,1,16,0.613706,0.369365,39.799532,14.700552,26.745573
44,52,2018,2,16,0.613706,0.369365,40.905937,15.109219,47.683180
44,52,2018,3,16,0.613706,0.369365,87.503527,32.320735,27.368728
44,52,2018,4,16,0.613706,0.369365,118.296533,43.694593,53.101213
44,52,2018,5,16,0.687618,0.375325,175.233589,65.769631,69.397972
44,52,2018,6,16,0.693728,0.600834,176.373518,105.971270,79.175024
44,52,2018,7,16,0.464020,0.554815,249.350422,138.343321,2.701884
44,52,2018,8,16,0.421380,0.569945,228.134349,130.024117,20.601062
44,52,2018,9,16,0.363506,0.509368,151.286151,77.060265,5.678813
44,52,2018,10,16,0.347474,0.503704,76.375270,38.470512,36.127813
44,52,2018,11,16,0.335487,0.503704,35.020538,17.639977,49.252276
44,52,2018,12,16,0.333254,0.503704,30.527033,15.376582,16.089836
45,53,2018,1,15,0.644296,0.222597,39.735353,8.844966,26.869082
45,53,2018,2,15,0.644296,0.222597,40.854268,9.094033,47.775074
45,53,2018,3,15,0.644296,0.222597,87.381801,19.450918,27.420260
45,53,2018,4,15,0.644296,0.222597,118.170100,26.304298,53.368400
45,53,2018,5,15,0.685362,0.227395,175.223097,39.844791,69.560032
45,53,2018,6,15,0.658399,0.416619,176.368568,73.478514,79.473329
45,53,2018,7,15,0.542208,0.503600,249.382792,125.589096,2.716920
45,53,2018,8,15,0.582811,0.759464,228.125345,173.252999,20.662322
45,53,2018,9,15,0.527889,0.720040,151.284725,108.931059,5.699527
45,53,2018,10,15,0.501529,0.715864,76.343976,54.651918,36.255174
45,53,2018,11,15,0.425130,0.715864,34.982611,25.042798,49.516072
45,53,2018,12,15,0.407386,0.715864,30.562481,21.878586,16.120870
46,54,2018,1,26,0.779176,0.363929,39.673432,14.438319,26.701371
46,54,2018,2,26,0.779176,0.363929,40.618953,14.782421,47.534646
46,54,2018,3,26,0.779176,0.363929,87.459057,31.828900,27.353876
46,54,2018,4,26,0.779176,0.363929,118.046580,42.960592,53.201390
46,54,2018,5,26,0.779284,0.369732,175.009667,64.706592,69.664725
46,54,2018,6,26,0.735482,0.589296,176.147907,103.803188,79.283835
46,54,2018,7,26,0.592426,0.637342,249.347401,158.919462,2.672828
46,54,2018,8,26,0.615191,0.832399,228.023266,189.806414,20.541819
46,54,2018,9,26,0.591477,0.749235,151.257258,113.327165,5.693874
46,54,2018,10,26,0.507858,0.739272,76.246395,56.366825,35.985328
46,54,2018,11,26,0.458723,0.739272,34.903274,25.803013,48.819256
46,54,2018,12,26,0.450634,0.739272,30.387576,22.464684,16.138049
47,55,2018,1,90,0.608403,0.439942,44.253365,19.468916,70.959908
47,55,2018,2,90,0.608403,0.439942,38.980624,17.149215,106.556833
47,55,2018,3,90,0.608403,0.439942,83.200942,36.603591,55.643312
47,55,2018,4,90,0.608403,0.439942,106.142030,46.696341,89.789348
47,55,2018,5,90,0.716333,0.449887,165.220200,74.330466,75.676544
47,55,2018,6,90,0.779043,0.811471,166.387530,135.018671,89.813575
47,55,2018,7,90,0.651822,0.783934,237.445603,186.141593,2.642026
47,55,2018,8,90,0.614773,0.937441,217.481468,203.875954,22.553134
47,55,2018,9,90,0.571884,0.904775,140.345760,126.981292,6.220474
47,55,2018,10,90,0.417976,0.901271,67.706139,61.021582,77.413965
47,55,2018,11,90,0.245191,0.901271,37.404683,33.711758,96.770119
47,55,2018,12,90,0.209356,0.901271,26.856595,24.205072,55.023739
