FID,OBJECTID,YEAR,MONTH,PIXELS,NDVI,ETRF,ETR_MM,ET_MM,PPT_MM
32,37,2015,2,110,0.346880,0.265870,55.832737,14.844225,26.004731
32,37,2015,3,110,0.346880,0.265932,111.812298,29.734419,13.768512
32,37,2015,4,110,0.394711,0.366035,136.935374,50.123102,11.483952
32,37,2015,5,110,0.483193,0.456477,179.745433,82.049629,42.814862
32,37,2015,6,110,0.491579,0.554053,241.542118,133.827153,15.045182
32,37,2015,7,110,0.490508,0.800070,267.780064,214.242680,37.884707
32,37,2015,8,110,0.590726,0.821464,268.674801,220.706646,9.804886
32,37,2015,9,110,0.678002,0.857841,177.786991,152.512985,26.631129
32,37,2015,10,110,0.596795,0.679791,111.288001,75.652579,31.302936
32,37,2015,11,110,0.588189,0.669595,43.404966,29.063764,33.726221
32,37,2015,12,110,0.588189,0.669602,29.164356,19.528508,39.361001
33,38,2015,1,50,0.444712,0.238254,34.967911,8.331233,30.244603
33,38,2015,2,50,0.444712,0.238257,56.772926,13.526556,26.442847
33,38,2015,3,50,0.444712,0.238255,112.760254,26.865743,13.473669
33,38,2015,4,50,0.487306,0.341084,137.490903,46.895931,11.242344
33,38,2015,5,50,0.569737,0.448858,180.439817,80.991814,43.837444
33,38,2015,6,50,0.652314,0.682432,241.736935,164.968977,15.020527
33,38,2015,7,50,0.654586,0.847742,268.228879,227.388781,37.825708
33,38,2015,8,50,0.636119,0.700867,268.859883,188.435142,9.769592
33,38,2015,9,50,0.677551,0.649971,178.592752,116.080145,25.045247
33,38,2015,10,50,0.602628,0.571193,112.302633,64.146465,31.234693
33,38,2015,11,50,0.594754,0.562505,44.122331,24.819029,33.857397
33,38,2015,12,50,0.594754,0.562481,29.543295,16.617529,39.498771
34,39,2015,1,357,0.501117,0.318226,35.523951,11.304642,31.342023
34,39,2015,2,357,0.501117,0.318226,57.773770,18.385111,27.350414
34,39,2015,3,357,0.501117,0.318226,113.439665,36.099442,13.525127
34,39,2015,4,357,0.545567,0.458873,137.693180,63.183699,11.165772
34,39,2015,5,357,0.665333,0.666249,180.907828,120.529694,45.822918
34,39,2015,6,357,0.714931,0.788793,241.746255,190.687765,15.347641
34,39,2015,7,357,0.561261,0.818336,268.552761,219.766373,38.351863
34,39,2015,8,357,0.560838,0.601947,268.582537,161.672517,9.754386
34,39,2015,9,357,0.539056,0.454211,179.189630,81.389848,23.405919
34,39,2015,10,357,0.561865,0.525785,113.148898,59.492000,31.732734
34,39,2015,11,357,0.562028,0.520969,44.839994,23.360243,34.499707
34,39,2015,12,357,0.562028,0.520969,29.902664,15.578358,40.502579
35,40,2015,1,300,0.507740,0.377251,35.685311,13.462310,29.533784
35,40,2015,2,300,0.507740,0.377251,57.054649,21.523908,25.934596
35,40,2015,3,300,0.507740,0.377251,113.297669,42.741628,13.198455
35,40,2015,4,300,0.551258,0.599130,138.617796,83.050018,11.114853
35,40,2015,5,300,0.651458,0.686875,180.996157,124.321769,43.872806
35,40,2015,6,300,0.671092,0.685111,242.175802,165.917291,14.686900
35,40,2015,7,300,0.521658,0.837933,268.663363,225.121798,37.115185
35,40,2015,8,300,0.608534,0.574770,269.277018,154.772444,9.653346
35,40,2015,9,300,0.612515,0.483888,179.195772,86.710700,23.431709
35,40,2015,10,300,0.537321,0.597468,113.161844,67.610611,30.175623
35,40,2015,11,300,0.536909,0.608199,44.235212,26.903801,32.895971
35,40,2015,12,300,0.536909,0.608199,29.736825,18.085900,38.654773
36,41,2015,1,75,0.400405,0.144590,35.443444,5.124785,29.268024
36,41,2015,2,75,0.400405,0.144590,56.660964,8.192636,25.668056
36,41,2015,3,75,0.400405,0.144590,112.998682,16.338534,13.279041
36,41,2015,4,75,0.460988,0.311487,138.401967,43.110460,11.194787
36,41,2015,5,75,0.564511,0.511061,180.706976,92.352365,43.209307
36,41,2015,6,75,0.632351,0.694433,242.081648,168.109409,14.596861
36,41,2015,7,75,0.634360,0.829540,268.389128,222.639615,37.009044
36,41,2015,8,75,0.589738,0.634649,269.250388,170.879518,9.689343
36,41,2015,9,75,0.629044,0.610481,178.845055,109.181460,24.117084
36,41,2015,10,75,0.578030,0.612962,112.711964,69.088170,30.121488
36,41,2015,11,75,0.572901,0.614706,43.933690,27.006286,32.723581
36,41,2015,12,75,0.572901,0.614706,29.605625,18.198744,38.483145
37,42,2015,1,310,0.424733,0.271202,35.735209,9.691466,27.575661
37,42,2015,2,310,0.424733,0.271202,56.045226,15.199587,24.310978
37,42,2015,3,310,0.424733,0.271202,112.952852,30.633059,13.016998
37,42,2015,4,310,0.461815,0.412921,139.386135,57.555445,11.171770
37,42,2015,5,310,0.564910,0.516758,180.803319,93.431582,41.500860
37,42,2015,6,310,0.688404,0.776941,242.489805,188.400266,13.937526
37,42,2015,7,310,0.567438,0.813858,268.433078,218.466494,35.786397
37,42,2015,8,310,0.446700,0.517023,269.854820,139.521127,9.599885
37,42,2015,9,310,0.515589,0.357754,178.862500,63.988862,23.816008
37,42,2015,10,310,0.443951,0.324595,112.793395,36.612215,28.560539
37,42,2015,11,310,0.437363,0.322406,43.366444,13.981622,31.073767
37,42,2015,12,310,0.437363,0.322406,29.504171,9.512336,36.785368
38,45,2015,1,61,0.468865,0.313576,34.487865,10.814563,29.270373
38,45,2015,2,61,0.468865,0.313576,55.256399,17.327075,25.270376
38,45,2015,3,61,0.468865,0.313576,111.435499,34.943486,13.973680
38,45,2015,4,61,0.481256,0.333537,137.206571,45.763433,11.694795
38,45,2015,5,61,0.490006,0.379764,179.379032,68.121779,42.122812
38,45,2015,6,61,0.567366,0.691208,241.546350,166.958847,14.790348
38,45,2015,7,61,0.710355,0.948668,267.403601,253.677304,37.472821
38,45,2015,8,61,0.608056,0.744710,268.611009,200.037176,9.819879
38,45,2015,9,61,0.680443,0.868456,177.360581,154.029906,26.565449
38,45,2015,10,61,0.586968,0.616102,110.929884,68.344167,30.581446
38,45,2015,11,61,0.587892,0.614206,42.821503,26.301204,32.743495
38,45,2015,12,61,0.587892,0.614206,29.046303,17.840400,38.855018
39,46,2015,1,63,0.543594,0.506816,34.662450,17.567475,28.642635
39,46,2015,2,63,0.543594,0.506816,54.938955,27.843927,24.668680
39,46,2015,3,63,0.543594,0.506816,111.376650,56.447438,14.033330
39,46,2015,4,63,0.565993,0.512270,137.522156,70.448445,11.795306
39,46,2015,5,63,0.640796,0.551216,179.206191,98.781231,41.468787
39,46,2015,6,63,0.714389,0.847828,241.574655,204.813721,14.483893
39,46,2015,7,63,0.689698,1.000643,267.106646,267.278417,37.002070
39,46,2015,8,63,0.688539,0.869528,268.658043,233.605582,9.844400
39,46,2015,9,63,0.674319,0.893301,177.142714,158.241775,26.325434
39,46,2015,10,63,0.570098,0.604204,110.779402,66.933357,29.916770
39,46,2015,11,63,0.568984,0.596403,42.471237,25.329976,31.878349
39,46,2015,12,63,0.568984,0.596403,29.032355,17.314985,38.337798
40,47,2015,1,127,0.282635,0.206759,34.495165,7.132185,28.904137
40,47,2015,2,127,0.282635,0.206759,54.772317,11.324667,24.792390
40,47,2015,3,127,0.282635,0.206759,110.999792,22.950202,14.179761
40,47,2015,4,127,0.330737,0.183349,137.281764,25.170459,11.892493
40,47,2015,5,127,0.387579,0.243065,179.010992,43.511254,41.761265
40,47,2015,6,127,0.434390,0.554123,241.495286,133.818203,14.701269
40,47,2015,7,127,0.734674,1.072491,267.129078,286.493570,37.356094
40,47,2015,8,127,0.594039,0.767674,268.483249,206.107659,9.838778
40,47,2015,9,127,0.478532,0.800715,176.973214,141.705190,26.653779
40,47,2015,10,127,0.481962,0.613250,110.587183,67.817550,30.149094
40,47,2015,11,127,0.478439,0.598380,42.354954,25.344351,32.114764
40,47,2015,12,127,0.478439,0.598380,28.910314,17.299349,38.593822
41,48,2015,1,67,0.571893,0.531158,34.157457,18.142991,29.813390
41,48,2015,2,67,0.571893,0.531158,54.935166,29.179228,25.542456
41,48,2015,3,67,0.571893,0.531158,110.700128,58.799209,14.269338
41,48,2015,4,67,0.638391,0.621938,136.755038,85.053202,11.873961
41,48,2015,5,67,0.698531,0.638722,179.042820,114.358675,42.701893
41,48,2015,6,67,0.669119,0.836816,241.429909,202.032498,15.228598
41,48,2015,7,67,0.692139,0.979423,267.486276,261.982341,38.131892
41,48,2015,8,67,0.719637,0.858179,268.278491,230.231082,9.786239
41,48,2015,9,67,0.747681,0.896191,177.050409,158.670979,27.233112
41,48,2015,10,67,0.729231,0.725838,110.561512,80.249786,31.091166
41,48,2015,11,67,0.735733,0.723878,42.598675,30.836253,33.289727
41,48,2015,12,67,0.735733,0.723878,28.803333,20.850105,39.393831
42,50,2015,1,83,0.393393,0.316561,34.800468,11.016463,27.861007
42,50,2015,2,83,0.393393,0.316561,54.305042,17.190846,23.816140
42,50,2015,3,83,0.393393,0.316561,110.977004,35.130966,14.241916
42,50,2015,4,83,0.432894,0.359224,137.811762,49.505303,12.036201
42,50,2015,5,83,0.533428,0.455705,178.757723,81.460778,40.681690
42,50,2015,6,83,0.620865,0.772650,241.537817,186.624177,14.176357
42,50,2015,7,83,0.710517,1.017175,266.644303,271.223905,36.568696
42,50,2015,8,83,0.665962,0.895893,268.585249,240.623632,9.887745
42,50,2015,9,83,0.675704,0.994122,176.655042,175.616725,26.206888
42,50,2015,10,83,0.581933,0.700272,110.384408,77.299144,29.043568
42,50,2015,11,83,0.573733,0.685959,41.827060,28.691662,30.683026
42,50,2015,12,83,0.573733,0.685959,28.912964,19.833118,37.721706
43,51,2015,1,27,0.467938,0.328567,33.740558,11.086049,29.344972
43,51,2015,2,27,0.467938,0.328567,53.112922,17.451177,24.396735
43,51,2015,3,27,0.467938,0.328567,108.457792,35.635700,15.193401
43,51,2015,4,27,0.550861,0.512728,136.219550,69.843530,12.742161
43,51,2015,5,27,0.692730,0.598460,177.261514,106.083940,42.453169
43,51,2015,6,27,0.597147,0.645241,240.878543,155.424696,15.504242
43,51,2015,7,27,0.598243,0.845038,266.589059,225.277899,38.933417
43,51,2015,8,27,0.566086,0.630364,267.402594,168.560965,9.936917
43,51,2015,9,27,0.538474,0.626665,175.406218,109.920932,28.241289
43,51,2015,10,27,0.511539,0.469221,109.048941,51.168023,30.240600
43,51,2015,11,27,0.508376,0.459332,40.962092,18.815213,31.761132
43,51,2015,12,27,0.508376,0.459332,28.115538,12.914375,39.170270
44,52,2015,1,16,0.495705,0.417522,33.704044,14.072183,29.569207
44,52,2015,2,16,0.495705,0.417522,53.268133,22.240623,24.635894
44,52,2015,3,16,0.495705,0.417522,108.554175,45.323767,15.156155
44,52,2015,4,16,0.563836,0.560201,136.175515,76.285647,12.671422
44,52,2015,5,16,0.608145,0.499406,177.425664,88.607380,42.647164
44,52,2015,6,16,0.472193,0.488460,240.937114,117.688052,15.593285
44,52,2015,7,16,0.660314,0.895726,266.747619,238.932673,38.992276
44,52,2015,8,16,0.575918,0.636164,267.431803,170.130483,9.897624
44,52,2015,9,16,0.521340,0.564093,175.548426,99.025598,28.301723
44,52,2015,10,16,0.480115,0.433653,109.151688,47.333936,30.516963
44,52,2015,11,16,0.475650,0.426005,41.119583,17.517152,32.149873
44,52,2015,12,16,0.475650,0.426005,28.138193,11.987013,39.363951
45,53,2015,1,15,0.517251,0.430432,33.630883,14.475814,29.693767
45,53,2015,2,15,0.517251,0.430432,53.207316,22.902141,24.703034
45,53,2015,3,15,0.517251,0.430432,108.400581,46.659097,15.215682
45,53,2015,4,15,0.580432,0.529909,136.070525,72.104988,12.708287
45,53,2015,5,15,0.594510,0.437820,177.352627,77.648519,42.783343
45,53,2015,6,15,0.477457,0.446283,240.906548,107.512422,15.690850
45,53,2015,7,15,0.620313,0.728808,266.766572,194.421546,39.146617
45,53,2015,8,15,0.577469,0.572242,267.359431,152.994352,9.893123
45,53,2015,9,15,0.621349,0.600629,175.485290,105.401595,28.444283
45,53,2015,10,15,0.515678,0.510417,109.076644,55.674620,30.632075
45,53,2015,11,15,0.501341,0.505254,41.080253,20.755944,32.273389
45,53,2015,12,15,0.501341,0.505254,28.087988,14.191556,39.484134
46,54,2015,1,26,0.484362,0.338034,33.668529,11.381122,29.433854
46,54,2015,2,26,0.484362,0.338034,53.017518,17.921746,24.420828
46,54,2015,3,26,0.484362,0.338034,108.273224,36.600077,15.263543
46,54,2015,4,26,0.563887,0.496115,136.111409,67.526880,12.796773
46,54,2015,5,26,0.659247,0.501343,177.145537,88.810597,42.563654
46,54,2015,6,26,0.554891,0.535205,240.829158,128.892978,15.591574
46,54,2015,7,26,0.695438,0.815034,266.574737,217.267539,39.094303
46,54,2015,8,26,0.587311,0.609763,267.317453,163.000258,9.942483
46,54,2015,9,26,0.607381,0.727176,175.308408,127.480151,28.380980
46,54,2015,10,26,0.630134,0.599944,108.947472,65.362360,30.306252
46,54,2015,11,26,0.632104,0.593037,40.889551,24.249022,31.811049
46,54,2015,12,26,0.632104,0.593037,28.057524,16.639154,39.259190
47,55,2015,1,90,0.469377,0.529065,40.107258,21.219347,74.277090
47,55,2015,2,90,0.469377,0.529065,52.816503,27.943364,53.456677
47,55,2015,3,90,0.469377,0.529065,103.338812,54.672950,48.096801
47,55,2015,4,90,0.477865,0.749556,120.842273,90.578023,27.896962
47,55,2015,5,90,0.531085,0.861214,167.454397,144.214108,50.326607
47,55,2015,6,90,0.639058,0.888991,229.143204,203.706186,19.441352
47,55,2015,7,90,0.646004,0.952919,254.779656,242.784450,42.594083
47,55,2015,8,90,0.626990,0.873117,255.126572,222.755435,14.199248
47,55,2015,9,90,0.627493,0.835674,163.666944,136.772280,34.740227
47,55,2015,10,90,0.632995,0.714287,99.799084,71.285195,64.398416
47,55,2015,11,90,0.633913,0.691680,39.432314,27.274548,65.349761
47,55,2015,12,90,0.633913,0.691680,25.524350,17.654685,96.841441
