FID,OBJECTID,YEAR,MONTH,PIXELS,NDVI,ETRF,ETR_MM,ET_MM,PPT_MM
32,37,2016,1,110,0.319984,0.838831,29.379219,24.644213,16.902499
32,37,2016,2,110,0.319984,0.838788,67.701855,56.787537,15.788723
32,37,2016,3,110,0.319984,0.838807,95.892610,80.435394,23.424915
32,37,2016,4,110,0.421669,0.461262,153.900238,70.988382,23.318282
32,37,2016,5,110,0.576191,0.547129,171.773855,93.982405,44.003877
32,37,2016,6,110,0.616446,0.764961,220.169838,168.421348,15.256993
32,37,2016,7,110,0.512949,0.667184,237.696420,158.587222,53.691700
32,37,2016,8,110,0.552070,0.812985,225.818383,183.586873,13.385555
32,37,2016,9,110,0.625447,0.636954,140.316047,89.374909,36.959972
32,37,2016,10,110,0.547551,0.307213,72.916892,22.401037,63.119068
32,37,2016,11,110,0.540036,0.272059,56.512411,15.374707,11.716655
32,37,2016,12,110,0.540036,0.272038,29.828593,8.114519,36.243459
33,38,2016,1,50,0.382477,0.696287,29.532584,20.563166,16.929852
33,38,2016,2,50,0.382477,0.696338,68.748539,47.872222,15.619714
33,38,2016,3,50,0.382477,0.696316,96.074096,66.897973,23.201451
33,38,2016,4,50,0.512430,0.474414,154.206034,73.157457,23.849596
33,38,2016,5,50,0.657285,0.609024,172.541401,105.081795,43.536814
33,38,2016,6,50,0.685207,0.789851,220.845272,174.434962,15.020162
33,38,2016,7,50,0.664583,0.752085,237.786193,178.835470,53.407932
33,38,2016,8,50,0.644338,0.831156,225.989479,187.832472,12.966141
33,38,2016,9,50,0.696717,0.656201,140.918704,92.471059,36.889372
33,38,2016,10,50,0.639983,0.522482,73.950333,38.637716,62.192263
33,38,2016,11,50,0.634300,0.510091,56.953596,29.051522,11.252635
33,38,2016,12,50,0.634300,0.510093,30.370189,15.491631,36.589654
34,39,2016,1,357,0.417037,0.753490,29.578890,22.287386,17.399209
34,39,2016,2,357,0.417037,0.753490,69.903221,52.671351,15.609990
34,39,2016,3,357,0.417037,0.753490,95.935932,72.286729,23.346543
34,39,2016,4,357,0.553803,0.477727,154.156036,73.644538,25.234430
34,39,2016,5,357,0.665220,0.618727,173.139828,107.126368,43.540368
34,39,2016,6,357,0.673634,0.790476,221.294455,174.927972,15.059997
34,39,2016,7,357,0.664756,0.767740,237.769258,182.545035,53.799152
34,39,2016,8,357,0.617539,0.795161,225.842498,179.581063,12.543014
34,39,2016,9,357,0.689053,0.542400,141.533269,76.767584,37.286642
34,39,2016,10,357,0.634330,0.099266,75.001810,7.445133,62.374574
34,39,2016,11,357,0.628297,0.052689,57.397300,3.024222,10.849496
34,39,2016,12,357,0.628297,0.052689,30.960783,1.631301,37.799887
35,40,2016,1,300,0.409720,0.643970,29.965618,19.296947,16.488791
35,40,2016,2,300,0.409720,0.643970,69.318336,44.638901,15.131754
35,40,2016,3,300,0.409720,0.643970,96.226173,61.966730,22.819398
35,40,2016,4,300,0.557773,0.567206,155.074764,87.959331,24.226764
35,40,2016,5,300,0.697746,0.629037,173.251496,108.981549,42.902313
35,40,2016,6,300,0.671228,0.726146,221.588395,160.905425,14.816301
35,40,2016,7,300,0.588414,0.630894,238.004847,150.155939,51.680680
35,40,2016,8,300,0.607470,0.776628,226.387291,175.818704,12.343123
35,40,2016,9,300,0.644003,0.409079,141.188533,57.757271,36.589018
35,40,2016,10,300,0.547235,-0.198005,74.528100,-14.756914,59.816967
35,40,2016,11,300,0.537858,-0.261262,57.067821,-14.909670,10.484459
35,40,2016,12,300,0.537858,-0.261262,30.576557,-7.988502,35.907961
36,41,2016,1,75,0.375944,0.709678,29.946683,21.252496,16.408859
36,41,2016,2,75,0.375944,0.709678,68.825316,48.843800,15.239227
36,41,2016,3,75,0.375944,0.709678,96.286013,68.332047,22.892787
36,41,2016,4,75,0.480257,0.365404,154.974660,56.628368,23.753449
36,41,2016,5,75,0.670063,0.560851,172.904571,96.973787,43.070864
36,41,2016,6,75,0.726655,0.746470,221.304592,165.197347,14.873192
36,41,2016,7,75,0.677369,0.721639,237.903037,171.680182,51.736685
36,41,2016,8,75,0.621263,0.797277,226.323431,180.442532,12.544436
36,41,2016,9,75,0.651127,0.551676,140.862159,77.710335,36.547754
36,41,2016,10,75,0.586011,0.217043,74.015709,16.064578,59.958922
36,41,2016,11,75,0.579655,0.183069,56.887204,10.414270,10.685776
36,41,2016,12,75,0.579655,0.183069,30.327579,5.552032,35.612010
37,42,2016,1,310,0.376764,0.701007,30.410950,21.318288,15.560815
37,42,2016,2,310,0.376764,0.701007,68.360209,47.920981,14.788139
37,42,2016,3,310,0.376764,0.701007,96.601401,67.718254,22.448959
37,42,2016,4,310,0.496046,0.391262,155.912127,61.002452,22.964564
37,42,2016,5,310,0.674955,0.592854,173.051172,102.594114,42.507365
37,42,2016,6,310,0.703388,0.802598,221.636000,177.884664,14.675140
37,42,2016,7,310,0.600289,0.646277,238.057609,153.851100,49.565933
37,42,2016,8,310,0.600415,0.827679,226.797143,187.715227,12.250650
37,42,2016,9,310,0.626089,0.495413,140.505488,69.608207,35.944510
37,42,2016,10,310,0.646307,0.058057,73.592135,4.272563,57.228386
37,42,2016,11,310,0.648391,0.014321,56.595065,0.810516,10.211086
37,42,2016,12,310,0.648391,0.014321,29.993216,0.429543,33.862631
38,45,2016,1,61,0.469044,0.808467,29.682971,23.997691,16.654640
38,45,2016,2,61,0.469044,0.808467,67.202105,54.330659,15.706364
38,45,2016,3,61,0.469044,0.808467,95.904046,77.535219,23.550677
38,45,2016,4,61,0.556490,0.446631,154.178711,68.860919,23.280446
38,45,2016,5,61,0.639820,0.526700,171.471412,90.314006,44.205392
38,45,2016,6,61,0.655117,0.732152,219.995758,161.070336,15.469039
38,45,2016,7,61,0.626492,0.799476,237.537076,189.905242,52.796447
38,45,2016,8,61,0.696579,0.926879,225.757472,209.249785,13.233457
38,45,2016,9,61,0.640608,0.683882,139.782522,95.594796,37.027899
38,45,2016,10,61,0.711284,0.613550,72.288187,44.352411,62.018422
38,45,2016,11,61,0.719452,0.608474,56.216021,34.205995,11.464986
38,45,2016,12,61,0.719452,0.608474,29.495284,17.947118,35.587840
39,46,2016,1,63,0.430566,0.781670,29.981333,23.435506,16.383705
39,46,2016,2,63,0.430566,0.781670,66.906045,52.298443,15.644642
39,46,2016,3,63,0.430566,0.781670,96.075350,75.099211,23.578258
39,46,2016,4,63,0.588169,0.594011,154.476523,91.760709,23.052075
39,46,2016,5,63,0.736831,0.779483,171.329860,133.548742,44.246498
39,46,2016,6,63,0.737236,0.827972,219.964796,182.124655,15.546324
39,46,2016,7,63,0.666301,0.825307,237.376368,195.908271,51.982512
39,46,2016,8,63,0.599637,0.867821,225.758462,195.917999,13.084425
39,46,2016,9,63,0.759652,0.830114,139.389545,115.709269,36.981467
39,46,2016,10,63,0.716627,0.631476,71.874882,45.387255,60.774590
39,46,2016,11,63,0.711158,0.609487,56.052411,34.163192,11.213827
39,46,2016,12,63,0.711158,0.609487,29.290945,17.852438,34.951510
40,47,2016,1,127,0.391681,0.823480,29.839425,24.572166,16.545190
40,47,2016,2,127,0.391681,0.823480,66.795452,55.004711,15.645538
40,47,2016,3,127,0.391681,0.823480,95.759007,78.855617,23.694350
40,47,2016,4,127,0.536160,0.583762,154.270996,90.057503,23.402217
40,47,2016,5,127,0.728025,0.871314,171.162436,149.136227,44.447554
40,47,2016,6,127,0.745591,0.929503,219.758508,204.266235,15.717266
40,47,2016,7,127,0.606364,0.822844,237.439384,195.375629,52.369639
40,47,2016,8,127,0.683348,0.960315,225.661265,216.705873,13.149525
40,47,2016,9,127,0.718591,0.814426,139.381834,113.516142,37.201570
40,47,2016,10,127,0.688696,0.575931,71.806293,41.355484,61.577583
40,47,2016,11,127,0.684677,0.549165,55.971149,30.737407,11.326181
40,47,2016,12,127,0.684677,0.549165,29.232079,16.053240,35.221373
41,48,2016,1,67,0.524159,0.880848,29.394336,25.891935,16.984190
41,48,2016,2,67,0.524159,0.880848,66.994207,59.011696,15.714455
41,48,2016,3,67,0.524159,0.880848,95.309553,83.953205,23.771751
41,48,2016,4,67,0.680912,0.718650,153.803000,110.530588,23.982359
41,48,2016,5,67,0.804630,0.854612,171.186499,146.297952,44.578120
41,48,2016,6,67,0.641927,0.718552,219.638234,157.821486,15.757555
41,48,2016,7,67,0.679894,0.833962,237.688153,198.222901,53.485297
41,48,2016,8,67,0.687315,0.887009,225.587567,200.098246,13.372457
41,48,2016,9,67,0.831101,0.834844,139.809751,116.719388,37.401473
41,48,2016,10,67,0.821323,0.744788,72.168517,53.750265,63.635738
41,48,2016,11,67,0.819580,0.734758,56.055115,41.186955,11.708237
41,48,2016,12,67,0.819580,0.734758,29.382933,21.589351,36.165690
42,50,2016,1,83,0.413245,0.828180,30.336839,25.124351,16.085908
42,50,2016,2,83,0.413245,0.828180,66.349627,54.949408,15.546207
42,50,2016,3,83,0.413245,0.828180,96.075206,79.567526,23.718460
42,50,2016,4,83,0.604040,0.714507,154.763531,110.579648,22.973036
42,50,2016,5,83,0.781989,0.955193,170.954202,163.294324,44.483193
42,50,2016,6,83,0.801032,0.978812,219.728915,215.073394,15.825768
42,50,2016,7,83,0.771624,1.020367,237.164682,241.995072,51.054467
42,50,2016,8,83,0.763132,1.017412,225.672286,229.601765,12.899545
42,50,2016,9,83,0.660531,0.787897,138.751056,109.321591,37.112261
42,50,2016,10,83,0.638466,0.664048,71.166830,47.258207,59.464485
42,50,2016,11,83,0.637847,0.652593,55.731316,36.369851,10.902780
42,50,2016,12,83,0.637847,0.652593,28.922408,18.874553,34.155427
43,51,2016,1,27,0.401456,0.830333,29.500675,24.495373,17.048606
43,51,2016,2,27,0.401456,0.830333,65.520781,54.404043,15.515922
43,51,2016,3,27,0.401456,0.830333,93.927409,77.990993,24.516132
43,51,2016,4,27,0.572618,0.713505,153.371548,109.431410,25.184675
43,51,2016,5,27,0.706624,0.813905,169.659901,138.087063,45.899492
43,51,2016,6,27,0.572022,0.717782,218.189171,156.612287,17.140908
43,51,2016,7,27,0.685171,0.859569,237.447874,204.102785,53.688461
43,51,2016,8,27,0.454947,0.677157,224.955254,152.329920,13.256901
43,51,2016,9,27,0.457462,0.379778,138.462001,52.584849,38.766040
43,51,2016,10,27,0.513812,0.310028,70.569148,21.878402,64.350975
43,51,2016,11,27,0.518759,0.302379,55.163261,16.680221,11.508810
43,51,2016,12,27,0.518759,0.302379,28.477013,8.610855,35.626738
44,52,2016,1,16,0.453822,0.830709,29.402889,24.425233,17.136177
44,52,2016,2,16,0.453822,0.830709,65.662500,54.546405,15.547212
44,52,2016,3,16,0.453822,0.830709,93.958747,78.052342,24.475406
44,52,2016,4,16,0.602383,0.715901,153.337885,109.774690,25.225020
44,52,2016,5,16,0.689822,0.775238,169.803045,131.637692,45.817368
44,52,2016,6,16,0.554268,0.681041,218.303775,148.673907,17.016207
44,52,2016,7,16,0.682253,0.837305,237.533374,198.887868,53.818738
44,52,2016,8,16,0.481445,0.684787,225.001552,154.078245,13.315346
44,52,2016,9,16,0.492730,0.380868,138.666548,52.813609,38.662027
44,52,2016,10,16,0.550545,0.308902,70.754310,21.856159,64.718768
44,52,2016,11,16,0.555599,0.301309,55.236301,16.643189,11.612110
44,52,2016,12,16,0.555599,0.301309,28.567293,8.607580,35.878132
45,53,2016,1,15,0.496879,0.792067,29.336715,23.236639,17.209953
45,53,2016,2,15,0.496879,0.792067,65.624515,51.979000,15.549477
45,53,2016,3,15,0.496879,0.792067,93.826274,74.316678,24.522110
45,53,2016,4,15,0.612246,0.590930,153.248209,90.558952,25.375682
45,53,2016,5,15,0.696141,0.680154,169.740484,115.449600,45.897686
45,53,2016,6,15,0.592688,0.654481,218.222879,142.822795,17.081484
45,53,2016,7,15,0.649244,0.715810,237.565055,170.051448,53.992235
45,53,2016,8,15,0.473049,0.660508,224.962971,148.589825,13.346457
45,53,2016,9,15,0.595051,0.447645,138.675586,62.077419,38.749640
45,53,2016,10,15,0.592592,0.365750,70.736789,25.871967,65.081677
45,53,2016,11,15,0.591159,0.356419,55.206546,19.676678,11.665900
45,53,2016,12,15,0.591159,0.356419,28.548047,10.175075,36.007650
46,54,2016,1,26,0.449560,0.756865,29.448701,22.288695,17.110353
46,54,2016,2,26,0.449560,0.756865,65.452107,49.538418,15.511681
46,54,2016,3,26,0.449560,0.756865,93.774702,70.974803,24.575136
46,54,2016,4,26,0.609205,0.609243,153.277009,93.382891,25.338040
46,54,2016,5,26,0.741512,0.791368,169.559612,134.184020,46.004627
46,54,2016,6,26,0.643198,0.727598,218.073853,158.670041,17.241167
46,54,2016,7,26,0.712425,0.809349,237.462449,192.189994,53.861663
46,54,2016,8,26,0.481420,0.701674,224.902038,157.807885,13.278122
46,54,2016,9,26,0.657224,0.523258,138.427894,72.433486,38.888186
46,54,2016,10,26,0.716351,0.380216,70.513723,26.810433,64.669290
46,54,2016,11,26,0.720069,0.363720,55.117713,20.047392,11.544624
46,54,2016,12,26,0.720069,0.363720,28.438986,10.343816,35.713380
47,55,2016,1,90,0.510587,0.621812,33.175765,20.629074,55.107036
47,55,2016,2,90,0.510587,0.621812,66.636845,41.435561,68.839160
47,55,2016,3,90,0.510587,0.621812,85.478426,53.151474,71.545363
47,55,2016,4,90,0.614554,0.785721,138.593758,108.896021,43.415459
47,55,2016,5,90,0.699854,0.913194,159.039668,145.234124,63.387762
47,55,2016,6,90,0.716339,0.962748,208.283851,200.524931,23.853898
47,55,2016,7,90,0.709050,0.898700,224.478182,201.738463,57.939679
47,55,2016,8,90,0.636352,0.855466,212.080335,181.427581,13.403895
47,55,2016,9,90,0.653416,0.651018,129.025109,83.997702,53.648057
47,55,2016,10,90,0.596423,0.209068,61.004536,12.754125,145.387845
47,55,2016,11,90,0.590977,0.159203,57.397829,9.137895,36.013006
47,55,2016,12,90,0.590977,0.159203,26.618002,4.237660,95.093135
