FID,OBJECTID,YEAR,MONTH,PIXELS,NDVI,ETRF,ETR_MM,ET_MM,PPT_MM
32,37,2014,2,110,0.327713,0.578818,34.780140,20.131360,76.642897
32,37,2014,3,110,0.327713,0.578841,89.060536,51.551846,52.965583
32,37,2014,4,110,0.340976,0.578023,137.832680,79.670430,21.728683
32,37,2014,5,110,0.421333,0.572999,177.143302,101.503001,25.908918
32,37,2014,6,110,0.513955,0.575364,185.879970,106.948635,47.826987
32,37,2014,7,110,0.477232,0.667304,265.321230,177.049965,11.752799
32,37,2014,8,110,0.619598,0.828079,197.299613,163.379585,39.121126
32,37,2014,9,110,0.699543,0.817100,159.631887,130.435160,9.718033
32,37,2014,10,110,0.641739,0.821688,109.394376,89.888040,32.932578
32,37,2014,11,110,0.639568,0.819136,37.935337,31.074207,72.359311
32,37,2014,12,110,0.639568,0.819133,27.228567,22.303807,47.169655
33,38,2014,1,50,0.416758,0.311176,44.192735,13.751740,35.250056
33,38,2014,2,50,0.416758,0.311157,35.213898,10.957037,78.619859
33,38,2014,3,50,0.416758,0.311148,89.423628,27.824009,54.198007
33,38,2014,4,50,0.429409,0.321956,138.949403,44.735531,21.418382
33,38,2014,5,50,0.506059,0.390592,178.039857,69.540915,25.993121
33,38,2014,6,50,0.595709,0.469932,186.500185,87.642493,48.194354
33,38,2014,7,50,0.630338,0.692002,265.512538,183.735310,11.802943
33,38,2014,8,50,0.672657,0.689351,197.604684,136.219085,38.868910
33,38,2014,9,50,0.594067,0.652797,160.093384,104.508555,9.611920
33,38,2014,10,50,0.580034,0.604301,110.440989,66.739564,33.404427
33,38,2014,11,50,0.578207,0.610558,38.613966,23.576076,73.389511
33,38,2014,12,50,0.578207,0.610537,27.360997,16.704904,48.064012
34,39,2014,1,357,0.485976,0.053095,45.048016,2.391832,37.023793
34,39,2014,2,357,0.485976,0.053095,35.576054,1.888916,82.222492
34,39,2014,3,357,0.485976,0.053095,89.450251,4.749376,56.677590
34,39,2014,4,357,0.498101,0.083638,139.769085,11.690051,21.438724
34,39,2014,5,357,0.571565,0.278279,178.781259,49.751016,26.523139
34,39,2014,6,357,0.654459,0.488699,187.082847,91.427272,49.427771
34,39,2014,7,357,0.581311,0.644080,265.604021,171.070244,11.953571
34,39,2014,8,357,0.604080,0.575133,197.765999,113.741728,38.985385
34,39,2014,9,357,0.612641,0.493487,160.532842,79.220922,9.596173
34,39,2014,10,357,0.526931,0.587987,111.457075,65.535348,34.720939
34,39,2014,11,357,0.524188,0.602915,39.311375,23.701424,75.980763
34,39,2014,12,357,0.524188,0.602915,27.526638,16.596227,50.109219
35,40,2014,1,300,0.427705,-0.220154,44.502891,-9.797487,34.387348
35,40,2014,2,300,0.427705,-0.220154,35.504076,-7.816362,77.342253
35,40,2014,3,300,0.427705,-0.220154,89.710677,-19.750159,53.992788
35,40,2014,4,300,0.437583,-0.193632,140.087118,-27.125299,21.149593
35,40,2014,5,300,0.497432,-0.024906,178.825604,-4.453815,25.567875
35,40,2014,6,300,0.567512,0.175475,186.895189,32.795487,46.699460
35,40,2014,7,300,0.560221,0.617936,265.686697,164.177300,11.588657
35,40,2014,8,300,0.648123,0.641379,197.652203,126.769898,38.176222
35,40,2014,9,300,0.632230,0.498066,160.141359,79.760895,9.430774
35,40,2014,10,300,0.545532,0.581255,111.086828,64.569765,32.792369
35,40,2014,11,300,0.542977,0.584708,38.747128,22.655743,71.761308
35,40,2014,12,300,0.542977,0.584708,27.405618,16.024275,47.076648
36,41,2014,1,75,0.395774,0.028444,44.136817,1.255450,33.825387
36,41,2014,2,75,0.395774,0.028444,35.348849,1.005480,76.075495
36,41,2014,3,75,0.395774,0.028444,89.719473,2.552025,53.187006
36,41,2014,4,75,0.412263,0.057945,139.615442,8.089976,21.238794
36,41,2014,5,75,0.512169,0.245370,178.401485,43.774324,25.461305
36,41,2014,6,75,0.625512,0.446706,186.576360,83.344751,46.382814
36,41,2014,7,75,0.634156,0.679620,265.555109,180.476659,11.562607
36,41,2014,8,75,0.665789,0.648453,197.493375,128.065231,38.241753
36,41,2014,9,75,0.644013,0.520140,159.891542,83.165939,9.474880
36,41,2014,10,75,0.599627,0.615623,110.581574,68.076519,32.384594
36,41,2014,11,75,0.598311,0.622940,38.473159,23.966452,70.908193
36,41,2014,12,75,0.598311,0.622940,27.364165,17.046220,46.457953
37,42,2014,1,310,0.436722,0.165456,43.659844,7.223766,31.281818
37,42,2014,2,310,0.436722,0.165456,35.333309,5.846094,71.330212
37,42,2014,3,310,0.436722,0.165456,90.052633,14.899713,50.785261
37,42,2014,4,310,0.451128,0.192471,140.014091,26.948656,21.009779
37,42,2014,5,310,0.538410,0.363863,178.478897,64.941816,24.571426
37,42,2014,6,310,0.638267,0.556595,186.391505,103.744551,43.643255
37,42,2014,7,310,0.621357,0.805919,265.568876,214.027066,11.204537
37,42,2014,8,310,0.603555,0.680076,197.292520,134.173971,37.439103
37,42,2014,9,310,0.579126,0.610862,159.448215,97.400918,9.318285
37,42,2014,10,310,0.590306,0.702620,110.264097,77.473795,30.540083
37,42,2014,11,310,0.590862,0.702363,37.970288,26.668917,66.724932
37,42,2014,12,310,0.590862,0.702363,27.285776,19.164513,43.565717
38,45,2014,1,61,0.408662,0.469067,42.916679,20.130782,33.095922
38,45,2014,2,61,0.408662,0.469067,34.645374,16.250988,73.670747
38,45,2014,3,61,0.408662,0.469067,89.101826,41.794692,51.936698
38,45,2014,4,61,0.423205,0.480149,137.555407,66.047027,21.965637
38,45,2014,5,61,0.511318,0.550233,176.737894,97.247095,25.637912
38,45,2014,6,61,0.616172,0.639868,185.427847,118.649293,46.475804
38,45,2014,7,61,0.656678,0.868215,265.045652,230.116629,11.590123
38,45,2014,8,61,0.695731,0.814858,196.805819,160.368826,38.916415
38,45,2014,9,61,0.716370,0.771441,159.016421,122.671841,9.735620
38,45,2014,10,61,0.663613,0.761649,108.792024,82.861331,32.070940
38,45,2014,11,61,0.667270,0.768333,37.456762,28.779280,69.888157
38,45,2014,12,61,0.667270,0.768333,27.210399,20.906658,45.680835
39,46,2014,1,63,0.394935,0.576509,42.604830,24.562083,31.899511
39,46,2014,2,63,0.394935,0.576509,34.627924,19.963322,71.186704
39,46,2014,3,63,0.394935,0.576509,89.343371,51.507289,50.989528
39,46,2014,4,63,0.412370,0.583513,137.505871,80.236497,22.050326
39,46,2014,5,63,0.518003,0.627765,176.513663,110.809180,25.354260
39,46,2014,6,63,0.640761,0.692372,185.115211,128.168644,45.301763
39,46,2014,7,63,0.623714,0.881800,264.820715,233.518859,11.462712
39,46,2014,8,63,0.693006,0.842285,196.450218,165.467122,38.670423
39,46,2014,9,63,0.591719,0.690589,158.559420,109.499316,9.729569
39,46,2014,10,63,0.642074,0.800674,108.414466,86.804629,31.242852
39,46,2014,11,63,0.643502,0.802424,37.190362,29.842448,67.678513
39,46,2014,12,63,0.643502,0.802424,27.224795,21.845836,44.383338
40,47,2014,1,127,0.285687,0.536926,42.522721,22.831563,32.264432
40,47,2014,2,127,0.285687,0.536926,34.482907,18.514777,71.726578
40,47,2014,3,127,0.285687,0.536926,88.959379,47.764622,51.366132
40,47,2014,4,127,0.293204,0.543370,137.207518,74.554487,22.209223
40,47,2014,5,127,0.338750,0.584070,176.358565,103.005698,25.526630
40,47,2014,6,127,0.399556,0.636608,185.051111,117.805107,45.780372
40,47,2014,7,127,0.624460,0.924039,264.838363,244.720933,11.499774
40,47,2014,8,127,0.591015,0.823588,196.425640,161.773743,38.853225
40,47,2014,9,127,0.464449,0.701673,158.548488,111.249220,9.773776
40,47,2014,10,127,0.469474,0.735095,108.300640,79.611313,31.609150
40,47,2014,11,127,0.470454,0.742260,37.059058,27.507458,68.317642
40,47,2014,12,127,0.470454,0.742260,27.175524,20.171306,44.756607
41,48,2014,1,67,0.429765,0.478956,42.771874,20.485857,33.872902
41,48,2014,2,67,0.429765,0.478956,34.366654,16.460124,74.905413
41,48,2014,3,67,0.429765,0.478956,88.350374,42.315964,52.698376
41,48,2014,4,67,0.446381,0.502223,137.010476,68.809860,22.265876
41,48,2014,5,67,0.547051,0.649259,176.483654,114.583525,25.968544
41,48,2014,6,67,0.663918,0.809464,185.362227,150.044071,47.317179
41,48,2014,7,67,0.620131,0.786793,265.122929,208.596741,11.645815
41,48,2014,8,67,0.697409,0.771941,196.800097,151.917966,39.274619
41,48,2014,9,67,0.655246,0.748722,159.053885,119.087139,9.809632
41,48,2014,10,67,0.709108,0.797857,108.600327,86.647526,32.822516
41,48,2014,11,67,0.717235,0.810854,37.201540,30.165010,71.368871
41,48,2014,12,67,0.717235,0.810854,27.114014,21.985501,46.492819
42,50,2014,1,83,0.238682,0.373838,42.043806,15.717558,30.299760
42,50,2014,2,83,0.238682,0.373838,34.480455,12.890092,67.667747
42,50,2014,3,83,0.238682,0.373838,89.408377,33.424218,49.805067
42,50,2014,4,83,0.241850,0.373144,137.169074,51.183752,22.316586
42,50,2014,5,83,0.261048,0.368766,176.016033,64.908647,25.054022
42,50,2014,6,83,0.287516,0.370700,184.548987,68.412316,43.896506
42,50,2014,7,83,0.544824,0.808238,264.465369,213.751026,11.300853
42,50,2014,8,83,0.712226,0.955553,195.856399,187.151249,38.434508
42,50,2014,9,83,0.493848,0.657591,157.811207,103.775236,9.761391
42,50,2014,10,83,0.453004,0.654005,107.718493,70.448418,30.231856
42,50,2014,11,83,0.453031,0.657652,36.666321,24.113665,64.647324
42,50,2014,12,83,0.453031,0.657652,27.207179,17.892845,42.624458
43,51,2014,1,27,0.407015,0.371665,41.373978,15.377264,32.231397
43,51,2014,2,27,0.407015,0.371665,33.496961,12.449652,70.063420
43,51,2014,3,27,0.407015,0.371665,86.915397,32.303422,52.005519
43,51,2014,4,27,0.417153,0.396962,135.040419,53.605919,23.427143
43,51,2014,5,27,0.478577,0.556037,174.761984,97.174100,26.158552
43,51,2014,6,27,0.539841,0.708555,183.840962,130.261428,47.152851
43,51,2014,7,27,0.534798,0.761385,264.379745,201.294871,11.578887
43,51,2014,8,27,0.727030,0.819557,195.463507,160.193551,39.590849
43,51,2014,9,27,0.548869,0.575290,157.427546,90.566562,10.097914
43,51,2014,10,27,0.554224,0.658282,106.769609,70.284535,32.354027
43,51,2014,11,27,0.555926,0.670064,35.730942,23.942011,67.575947
43,51,2014,12,27,0.555926,0.670064,26.883543,18.013689,44.522238
44,52,2014,1,16,0.412876,0.310174,41.526263,12.880348,32.688713
44,52,2014,2,16,0.412876,0.310174,33.538031,10.402610,71.120474
44,52,2014,3,16,0.412876,0.310174,86.899787,26.954015,52.316144
44,52,2014,4,16,0.414471,0.329419,135.169440,44.527412,23.350881
44,52,2014,5,16,0.424133,0.450496,174.942206,78.810842,26.220713
44,52,2014,6,16,0.439353,0.573026,184.050976,105.465909,47.361369
44,52,2014,7,16,0.542917,0.720846,264.518298,190.676827,11.595345
44,52,2014,8,16,0.675809,0.765676,195.657604,149.810285,39.647087
44,52,2014,9,16,0.521615,0.556111,157.679143,87.687028,10.074407
44,52,2014,10,16,0.522672,0.619199,106.973103,66.237605,32.636796
44,52,2014,11,16,0.523762,0.631588,35.856306,22.646425,68.584934
44,52,2014,12,16,0.523762,0.631588,26.887686,16.981949,45.041010
45,53,2014,1,15,0.454745,0.227971,41.500897,9.461021,32.871403
45,53,2014,2,15,0.454745,0.227971,33.479109,7.632282,71.413529
45,53,2014,3,15,0.454745,0.227971,86.736075,19.773351,52.495089
45,53,2014,4,15,0.462118,0.256970,135.050560,34.703903,23.413542
45,53,2014,5,15,0.506791,0.439375,174.887122,76.840999,26.297828
45,53,2014,6,15,0.551821,0.607351,184.036167,111.774536,47.579065
45,53,2014,7,15,0.493732,0.541184,264.533870,143.161378,11.612385
45,53,2014,8,15,0.655937,0.631852,195.658831,123.627510,39.728124
45,53,2014,9,15,0.557570,0.556602,157.689534,87.770290,10.091855
45,53,2014,10,15,0.570265,0.648902,106.937299,69.391842,32.809429
45,53,2014,11,15,0.572904,0.669389,35.808617,23.969912,68.916117
45,53,2014,12,15,0.572904,0.669389,26.867070,17.984534,45.230829
46,54,2014,1,26,0.405853,0.237914,41.315983,9.829647,32.335521
46,54,2014,2,26,0.405853,0.237914,33.424804,7.952226,70.159593
46,54,2014,3,26,0.405853,0.237914,86.740984,20.636886,52.138150
46,54,2014,4,26,0.418245,0.270736,134.882282,36.517463,23.510672
46,54,2014,5,26,0.493327,0.477079,174.661995,83.327644,26.231443
46,54,2014,6,26,0.574893,0.680833,183.777584,125.121777,47.363043
46,54,2014,7,26,0.658329,0.801382,264.364933,211.857431,11.596612
46,54,2014,8,26,0.780379,0.831300,195.422871,162.454995,39.668095
46,54,2014,9,26,0.600340,0.646666,157.383862,101.774732,10.122913
46,54,2014,10,26,0.670638,0.720851,106.688685,76.906678,32.483602
46,54,2014,11,26,0.677246,0.733517,35.655736,26.154086,67.715172
46,54,2014,12,26,0.677246,0.733517,26.860440,19.702587,44.620071
47,55,2014,1,90,0.272618,0.492002,41.821368,20.576206,75.679217
47,55,2014,2,90,0.272618,0.492002,32.317022,15.900046,132.849209
47,55,2014,3,90,0.272618,0.492002,82.413599,40.547673,105.536476
47,55,2014,4,90,0.295845,0.502370,121.965916,61.271973,49.822434
47,55,2014,5,90,0.436575,0.568486,164.170514,93.328565,33.862201
47,55,2014,6,90,0.598920,0.658930,173.923270,114.603340,57.993689
47,55,2014,7,90,0.643399,0.966895,255.833836,247.364472,14.094137
47,55,2014,8,90,0.654509,0.787234,190.643852,150.081292,52.712634
47,55,2014,9,90,0.691751,0.918823,149.901844,137.733317,17.790811
47,55,2014,10,90,0.655438,0.790730,98.430631,77.832052,60.761602
47,55,2014,11,90,0.655922,0.779195,35.495061,27.657583,130.313703
47,55,2014,12,90,0.655922,0.779195,26.703578,20.807301,83.912402
